Accident_Date,Severity,Temperature(F),Weather_Condition,Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in)
2017-09-20,2.4358974358974357,72.49230769230769,Clear,67.05128205128206,29.862820512820516,9.871794871794872,6.450204912243221,0.003434507429829389
2017-09-21,2.4761904761904763,67.67142857142856,Overcast,72.61904761904762,29.829047619047618,9.833333333333334,6.314897672703593,0.0038144704772387766
2017-09-22,2.5076923076923077,67.0523076923077,Clear,59.38461538461539,29.835846153846152,10.0,5.519102852438802,0.0034345074298293894
2017-09-23,2.5806451612903225,66.34193548387097,Clear,64.61290322580645,29.82967741935484,10.0,4.322054639710855,0.0034345074298293894
2017-09-24,2.5714285714285716,74.37142857142858,Clear,38.642857142857146,29.849999999999998,10.0,4.798611557345765,0.0034345074298293894
2017-09-25,2.488372093023256,74.3,Clear,27.6046511627907,29.812558139534886,9.813953488372093,4.79399268391912,0.0034345074298293894
2017-09-26,2.357142857142857,75.05714285714285,Clear,46.767857142857146,29.77875,9.928571428571429,5.362035263079586,0.0034345074298293894
2017-09-27,2.425,70.1275,Clear,68.5,29.8495,7.82,4.651285112677544,0.0034345074298293894
2017-09-28,2.4,72.884,Clear,60.7,29.8806,8.94,4.8322505622556635,0.0034345074298293894
2017-09-29,2.5,72.7304347826087,Clear,64.95652173913044,29.873695652173915,9.891304347826088,4.913670310472754,0.0034345074298293894
2017-09-30,2.7777777777777777,69.32222222222222,Clear,74.5,29.859444444444446,7.222222222222222,4.296586298907019,0.0034345074298293894
2017-10-01,2.6315789473684212,72.96315789473684,Clear,62.10526315789474,29.767894736842106,10.0,4.441758575242955,0.0034345074298293894
2017-10-02,2.5535714285714284,69.16071428571429,Clear,67.125,29.772321428571427,9.982142857142858,5.1857085176072815,0.0034345074298293894
2017-10-03,2.413793103448276,68.32931034482759,Overcast,71.5,29.846379310344826,9.655172413793103,4.831753196698657,0.0034345074298293894
2017-10-04,2.441860465116279,69.95348837209302,Clear,55.604651162790695,29.944883720930235,10.0,5.188816632166675,0.0034345074298293894
2017-10-05,2.5517241379310347,71.41896551724139,Clear,52.689655172413794,29.88448275862069,10.0,4.7086151204484095,0.0034345074298293894
2017-10-06,2.450980392156863,73.59411764705882,Clear,48.705882352941174,29.888039215686273,9.784313725490197,4.4473044727996704,0.0034345074298293894
2017-10-07,2.6296296296296298,81.47037037037036,Clear,34.22222222222222,29.76037037037037,10.0,4.119470453835218,0.0034345074298293894
2017-10-08,2.730769230769231,70.45384615384616,Clear,67.8076923076923,29.73923076923077,9.261538461538462,4.7509885482134955,0.00343450742982939
2017-10-09,2.638888888888889,71.68611111111112,Clear,59.05555555555556,29.8675,9.916666666666666,3.9087773098603122,0.0034345074298293894
2017-10-10,2.5128205128205128,71.27692307692308,Clear,48.8974358974359,29.904358974358974,9.846153846153847,5.491640377755304,0.0032583788436842923
2017-10-11,2.5238095238095237,67.97619047619048,Clear,72.47619047619048,29.86904761904762,9.0,4.892468900738964,0.00343450742982939
2017-10-12,2.5238095238095237,67.78095238095237,Clear,70.12698412698413,29.915873015873018,8.619047619047619,5.065074237873139,0.0034345074298293894
2017-10-13,2.4468085106382977,68.64893617021276,Clear,72.57446808510639,29.93425531914894,8.808510638297872,4.851950753372811,0.0034345074298293894
2017-10-14,2.8275862068965516,72.16551724137932,Clear,60.86206896551724,29.96758620689655,7.655172413793103,4.965398101993515,0.0034345074298293894
2017-10-15,2.8076923076923075,81.21538461538461,Clear,30.46153846153846,30.033461538461538,9.846153846153847,4.531757778982726,0.00343450742982939
2017-10-16,2.586206896551724,79.05172413793103,Clear,22.913793103448278,30.014827586206895,9.824137931034482,5.3165115269567815,0.0034345074298293894
2017-10-17,2.440677966101695,78.54745762711865,Clear,35.11864406779661,29.93983050847458,10.0,4.698134879447934,0.003434507429829389
2017-10-18,2.611111111111111,75.44999999999999,Clear,54.02777777777778,29.908333333333335,9.75,5.310031211268928,0.0034345074298293894
2017-10-19,2.5,70.22142857142858,Clear,71.21428571428571,29.890000000000004,8.380952380952381,4.583557049633034,0.00343450742982939
2017-10-20,2.436619718309859,67.95352112676056,Clear,70.36619718309859,29.90338028169014,9.56338028169014,5.0641484019056,0.003703372685203129
2017-10-21,2.6875,68.2375,Clear,51.125,30.0375,10.0,4.353017029931624,0.0034345074298293894
2017-10-22,2.918918918918919,76.71081081081081,Clear,33.37837837837838,30.077027027027025,10.0,4.880725023222495,0.0034345074298293894
2017-10-23,2.5306122448979593,82.92244897959183,Clear,23.448979591836736,30.025510204081634,10.0,3.885445425698619,0.003434507429829389
2017-10-24,2.3529411764705883,84.07352941176471,Clear,27.735294117647058,29.981176470588235,10.0,4.243444316489784,0.0034345074298293894
2017-10-25,2.5454545454545454,83.14545454545456,Clear,20.757575757575758,29.864242424242423,9.969696969696969,4.1830813760158225,0.0034345074298293894
2017-10-26,2.489795918367347,78.39999999999999,Clear,29.73469387755102,29.859183673469385,9.877551020408163,5.392885806267383,0.003434507429829389
2017-10-27,2.5,71.39807692307691,Clear,52.34615384615385,29.89903846153846,9.711538461538462,4.84807071126938,0.003236362770416155
2017-10-28,2.6363636363636362,67.03734266454332,Haze,76.23350362703339,29.87,4.718181818181818,4.790609678618916,0.0034345074298293894
2017-10-29,2.6363636363636362,65.87440559560571,Haze,77.53134151359647,29.873636363636365,5.181818181818182,4.537237402477173,0.0034345074298293894
2017-10-30,2.642857142857143,65.33095238095238,Overcast,72.95238095238095,29.870714285714286,10.0,4.785482878605246,0.00343450742982939
2017-10-31,2.4693877551020407,65.2469387755102,Overcast,76.10204081632654,29.902040816326533,9.877551020408163,4.6722153751087,0.002943863511282334
2017-11-01,2.5686274509803924,65.41176470588235,Overcast,71.3921568627451,29.93450980392157,9.980392156862745,4.832441892848972,0.0034345074298293894
2017-11-02,2.725806451612903,63.28064516129032,Overcast,69.90322580645162,30.040967741935482,9.516129032258064,4.833658481600521,0.0033595300655103236
2017-11-03,2.375,65.94107142857142,Clear,58.892857142857146,30.058214285714286,9.964285714285714,4.629259881791541,0.0032505159603742435
2017-11-04,2.6206896551724137,64.18275862068965,Clear,69.17241379310344,29.99310344827586,10.0,5.012117396796612,0.0034345074298293894
2017-11-05,2.6774193548387095,64.31935483870969,Clear,73.19354838709677,30.06064516129032,9.806451612903226,4.3166446179022975,0.0031021357430717064
2017-11-06,2.4266666666666667,65.74133333333334,Clear,65.76,30.058266666666665,10.0,5.003051123756623,0.003297127132636214
2017-11-07,2.2333333333333334,65.65666666666667,Clear,66.48333333333333,30.07133333333333,10.0,4.615046816903392,0.0034345074298293894
2017-11-08,2.339622641509434,66.76981132075473,Clear,67.77358490566037,30.038490566037733,9.96603207088208,4.462015582249666,0.0034345074298293894
2017-11-09,2.5714285714285716,64.97857142857143,Clear,73.58928571428571,30.030357142857145,9.964285714285714,5.468427969820402,0.0033731769400110077
2017-11-10,2.593220338983051,64.06101694915255,Clear,71.10169491525424,29.978813559322035,9.915254237288135,4.854726004775367,0.003434507429829389
2017-11-11,2.625,62.1875,Clear,75.33333333333333,30.00125,9.625,4.135475187795907,0.0034345074298293894
2017-11-12,2.7333333333333334,60.92666666666666,Clear,78.93333333333334,30.044333333333334,8.2,4.2091324910818955,0.0034345074298293894
2017-11-13,2.3783783783783785,63.10270270270271,Clear,68.35135135135135,30.087567567567568,9.378378378378379,4.109582068521556,0.0034345074298293894
2017-11-14,2.4,62.24888888888889,Clear,69.5111111111111,30.034,9.866666666666667,3.9019990641650693,0.0033581850424998475
2017-11-15,2.4878048780487805,66.69999999999999,Clear,56.170731707317074,29.959268292682925,9.658536585365853,4.182605508761764,0.0034345074298293894
2017-11-16,2.5342465753424657,67.3,Clear,55.794520547945204,29.956438356164387,9.191780821917808,4.359913037239242,0.0033874593828454253
2017-11-17,2.5081967213114753,67.27213114754099,Clear,71.88524590163935,30.03459016393443,10.0,5.3744538591561,0.0034345074298293894
2017-11-18,2.789473684210526,65.87894736842105,Clear,60.26315789473684,30.11263157894737,9.368421052631579,4.08386383840085,0.0034345074298293894
2017-11-19,2.8,68.155,Clear,36.75,30.004,10.0,4.953542135213054,0.0034345074298293894
2017-11-20,2.433333333333333,62.91,Clear,48.46666666666667,30.00583333333333,9.95,4.19526100234965,0.0033772656393322325
2017-11-21,2.506849315068493,72.07260273972604,Clear,38.26027397260274,30.023835616438355,10.0,4.345110820761971,0.00343450742982939
2017-11-22,2.3055555555555554,75.71944444444445,Clear,28.77777777777778,30.013055555555557,10.0,4.090943742568246,0.0034345074298293894
2017-11-23,2.3703703703703702,76.84074074074073,Clear,39.18518518518518,29.954444444444444,10.0,4.415046816903392,0.0034345074298293894
2017-11-24,2.5217391304347827,68.12173913043478,Clear,54.21739130434783,29.88826086956522,10.0,3.9601606013494135,0.0034345074298293894
2017-11-25,2.5555555555555554,69.88888888888889,Clear,61.22222222222222,29.994444444444444,7.666666666666667,3.8286657308317356,0.0034345074298293894
2017-11-26,2.8823529411764706,61.39117647058824,Overcast,83.88235294117646,30.044999999999998,5.173529411764706,4.760335426679464,0.0034345074298293894
2017-11-27,2.4375,62.28958333333333,Clear,65.8125,29.97458333333333,7.989583333333333,4.88440426056462,0.00377962185837461
2017-11-28,2.38,63.91,Clear,48.6,29.9734,10.0,4.327993539720155,0.003091056686846451
2017-11-29,2.3513513513513513,62.47837837837837,Clear,63.648648648648646,30.010270270270272,9.945945945945946,4.455180686716814,0.0034345074298293894
2017-11-30,2.5454545454545454,60.303030303030305,Clear,64.60606060606061,30.027272727272727,9.848484848484848,4.376336823732334,0.0034345074298293894
2017-12-01,2.4901960784313726,59.91960784313726,Clear,70.86274509803921,29.978823529411766,9.545098039215686,4.38563505219751,0.0034345074298293894
2017-12-02,2.8181818181818183,63.95454545454545,Clear,62.90909090909091,29.977878787878787,9.272727272727273,4.933912581308093,0.0034345074298293894
2017-12-03,2.5789473684210527,62.731578947368426,Clear,69.36842105263158,29.987894736842104,8.473684210526315,4.325969101558745,0.0034345074298293894
2017-12-04,2.411764705882353,63.20619909735224,Clear,33.590251173451975,29.9566394081262,9.029411764705882,5.1968650861651815,0.0034345074298293894
2017-12-05,2.361111111111111,62.11666666666666,Clear,12.444444444444445,30.09361111111111,9.555555555555555,8.67642790297505,0.0034345074298293894
2017-12-06,2.611111111111111,62.10925925925926,Clear,22.27777777777778,30.14203703703704,9.24074074074074,4.948740116850787,0.0034345074298293894
2017-12-07,2.46875,63.021875,Clear,22.71875,30.2903125,9.65625,4.58598139084693,0.0034345074298293894
2017-12-08,2.710526315789474,63.08157894736842,Clear,26.763157894736842,30.286842105263162,9.210526315789474,4.473849054115568,0.0034345074298293894
2017-12-09,2.7,71.32776923274942,Clear,19.476713497434183,30.15564349690727,9.954992493918759,4.151927669016317,0.0034345074298293894
2017-12-10,2.8484848484848486,65.29393939393938,Clear,21.90909090909091,30.12212121212121,10.0,3.9278519752474854,0.0034345074298293894
2017-12-11,2.4390243902439024,65.6,Clear,18.829268292682926,30.174634146341464,9.951219512195122,3.803455741671271,0.0034345074298293894
2017-12-12,2.4166666666666665,65.08541666666666,Clear,20.333333333333332,30.122291666666666,9.583333333333334,3.9819159647904683,0.0034345074298293894
2017-12-13,2.4893617021276597,65.63829787234043,Clear,25.340425531914892,29.971063829787237,10.0,4.491275699732513,0.0034345074298293894
2017-12-14,2.3703703703703702,62.170370370370364,Clear,43.77777777777778,30.024444444444445,9.0,4.1306975659906175,0.0034345074298293894
2017-12-15,2.392857142857143,66.99821428571428,Clear,28.553571428571427,30.02642857142857,9.982142857142858,4.385764446682206,0.0033731769400110077
2017-12-16,2.6052631578947367,60.36578947368421,Clear,61.76315789473684,29.726052631578945,9.368421052631579,4.292270106747147,0.0034345074298293894
2017-12-17,2.6666666666666665,63.55555555555556,Clear,24.666666666666668,29.93148148148148,9.88888888888889,4.881237515911709,0.0034345074298293894
2017-12-18,2.3863636363636362,58.88409090909091,Clear,34.54545454545455,30.125227272727273,9.909090909090908,4.244421284893127,0.0034345074298293894
2017-12-19,2.2291666666666665,60.4625,Clear,56.5,30.16625,9.416666666666666,4.4117553257057756,0.0034345074298293894
2017-12-20,2.4680851063829787,54.48510638297873,Light Rain,70.46808510638297,30.080425531914894,8.217021276595744,6.043853693737902,0.0031829939460649424
2017-12-21,2.5526315789473686,53.51315789473684,Clear,30.763157894736842,30.119999999999997,10.0,5.525886679764119,0.0028922167830142224
2017-12-22,2.3714285714285714,54.17428571428571,Clear,33.457142857142856,30.267714285714284,10.0,4.271607544468331,0.0034345074298293894
2017-12-23,2.5,56.595454545454544,Clear,30.545454545454547,30.18136363636364,10.0,4.04266151728756,0.0034345074298293894
2017-12-24,2.588235294117647,58.60588235294117,Clear,43.470588235294116,30.108235294117645,9.941176470588236,4.247999009115955,0.0034345074298293894
2017-12-25,2.8181818181818183,58.73636363636364,Clear,58.72727272727273,30.08272727272727,7.0,4.4961810524986925,0.0034345074298293894
2017-12-26,2.75,58.71875,Haze,73.3125,30.09875,4.75,4.123785112677544,0.0034345074298293894
2017-12-27,2.590909090909091,58.86818181818182,Haze,60.31818181818182,30.12318181818182,6.636363636363637,3.8765315377743863,0.0034345074298293894
2017-12-28,2.6129032258064515,61.564516129032256,Clear,58.483870967741936,30.10225806451613,8.612903225806452,4.007796303500714,0.0034345074298293894
2017-12-29,2.4473684210526314,66.10263157894737,Clear,36.39473684210526,30.077894736842108,9.842105263157896,3.887089370647036,0.0034345074298293894
2017-12-30,2.608695652173913,58.665217391304346,Clear,69.56521739130434,30.067391304347826,5.686956521739131,4.115278456830512,0.0032851810198368074
2017-12-31,2.730769230769231,55.33076923076923,Fog,85.5,30.096923076923076,2.4423076923076925,4.046889045506425,0.00343450742982939
2018-01-01,2.5142857142857142,56.794285714285714,Clear,83.88571428571429,30.124571428571425,5.714285714285714,4.577966693764191,0.0034345074298293894
2018-01-02,2.5454545454545454,60.14848484848485,Clear,73.18181818181819,30.10939393939394,5.333333333333333,3.9308822782777892,0.0034345074298293894
2018-01-03,2.48,61.343999999999994,Clear,59.4,30.0684,9.56,4.410444944227256,0.0034345074298293894
2018-01-04,2.5,62.378571428571426,Clear,59.107142857142854,30.12392857142857,7.892857142857143,4.221193318914863,0.0034345074298293894
2018-01-05,2.311111111111111,62.61333333333333,Clear,76.04444444444445,30.165333333333333,7.966666666666667,4.602215044133506,0.00343450742982939
2018-01-06,2.7058823529411766,61.620588235294115,Overcast,87.02941176470588,30.103823529411763,6.820588235294117,4.326083113506833,0.0034345074298293894
2018-01-07,2.7948717948717947,62.5051282051282,Clear,81.8974358974359,30.03948717948718,5.743589743589744,4.329852708560954,0.003434507429829389
2018-01-08,2.2560975609756095,63.201219512195124,Light Rain,81.39024390243902,29.907804878048783,7.682926829268292,5.356919361732598,0.013056183470475321
2018-01-09,2.4393939393939394,56.791748252348306,Light Rain,89.79597378710127,29.742922271790082,6.793939393939394,6.927367637218055,0.032049327896466036
2018-01-10,2.5306122448979593,57.79795918367347,Clear,76.89795918367346,30.035102040816327,9.408163265306122,4.594069307848722,0.003434507429829389
2018-01-11,2.4814814814814814,59.48888888888889,Clear,77.70370370370371,30.183333333333334,7.140740740740741,4.17263420761783,0.0034345074298293894
2018-01-12,2.5555555555555554,57.69555555555556,Clear,82.06666666666666,30.146666666666665,6.2555555555555555,4.210602372458948,0.0033581850424998475
2018-01-13,2.717948717948718,73.62051282051281,Clear,27.0,30.081282051282052,10.0,4.105369130374036,0.003434507429829389
2018-01-14,2.761904761904762,69.62380952380951,Clear,31.476190476190474,30.08809523809524,10.0,4.446230604964812,0.00343450742982939
2018-01-15,2.361111111111111,60.77777777777778,Clear,63.138888888888886,30.091944444444444,9.083333333333334,4.244078496089786,0.0034345074298293894
2018-01-16,2.4057971014492754,60.723188405797096,Clear,75.2463768115942,30.12536231884058,7.521739130434782,4.26689362523158,0.0034345074298293894
2018-01-17,2.4705882352941178,62.36176470588236,Clear,68.73529411764706,30.11176470588235,9.205882352941176,4.058436054683304,0.0034345074298293894
2018-01-18,2.2857142857142856,66.3,Clear,54.0,30.03857142857143,8.285714285714286,4.116121589539349,0.0034345074298293894
2018-01-19,2.7096774193548385,60.306451612903224,Overcast,76.0,29.948709677419355,8.806451612903226,4.999372961381958,0.0034345074298293894
2018-01-20,2.84,57.468,Clear,30.84,30.0696,10.0,7.636902809014203,0.0034345074298293894
2018-01-21,2.6666666666666665,56.6037037037037,Clear,34.03703703703704,30.264444444444443,10.0,4.318274552948746,0.0034345074298293894
2018-01-22,2.4722222222222223,59.705555555555556,Clear,32.44444444444444,30.20861111111111,9.88888888888889,4.277411829423119,0.003339104445667462
2018-01-23,2.433333333333333,60.21666666666667,Clear,37.483333333333334,30.12816666666667,9.95,4.258380150236726,0.0034345074298293894
2018-01-24,2.477272727272727,63.75909090909091,Clear,34.47727272727273,30.068863636363634,10.0,5.027635980794801,0.0034345074298293894
2018-01-25,2.435483870967742,57.23548387096774,Clear,66.1774193548387,30.054516129032255,9.870967741935484,6.262169944117703,0.003157531024197987
2018-01-26,2.4705882352941178,58.30196078431373,Clear,45.80392156862745,30.178235294117645,9.96078431372549,4.230229125657297,0.0034345074298293894
2018-01-27,2.8620689655172415,63.810344827586206,Clear,23.103448275862068,30.17137931034483,10.0,4.416679097621948,0.0034345074298293894
2018-01-28,2.7333333333333334,70.17333333333333,Clear,26.033333333333335,30.125666666666667,10.0,4.425046816903392,0.0034345074298293894
2018-01-29,2.638888888888889,75.81974359194379,Clear,21.75190388603798,30.07182610767474,9.949991659909733,3.9890628904553216,0.0034345074298293894
2018-01-30,2.627450980392157,70.41568627450981,Clear,21.294117647058822,30.01549019607843,10.0,4.270963042807197,0.0034345074298293894
2018-01-31,2.43859649122807,65.34736842105264,Clear,35.29824561403509,29.939122807017544,9.894736842105264,4.288560516928311,0.0034345074298293894
2018-02-01,2.5384615384615383,62.88717948717949,Clear,51.1025641025641,30.00102564102564,8.897435897435898,4.284856309861215,0.003434507429829389
2018-02-02,2.4339622641509435,70.53962264150944,Clear,35.943396226415096,30.063018867924526,9.11320754716981,4.2935409162923275,0.0033697054028514768
2018-02-03,2.7586206896551726,63.56206896551724,Clear,57.58620689655172,30.04586206896552,8.620689655172415,4.069624661488519,0.0034345074298293894
2018-02-04,2.8947368421052633,64.63684210526316,Clear,57.28947368421053,30.008684210526315,9.18421052631579,4.2920967627896776,0.0034345074298293894
2018-02-05,2.3870967741935485,62.18064516129032,Clear,73.83870967741936,29.93935483870968,6.209677419354839,4.884957865517307,0.0034345074298293894
2018-02-06,2.4081632653061225,62.29183673469388,Clear,72.06122448979592,30.005714285714284,5.8979591836734695,4.824815982754515,0.003434507429829389
2018-02-07,2.3278688524590163,64.40655737704918,Clear,58.39344262295082,30.152295081967214,7.688524590163935,4.163081138769078,0.003209293827873364
2018-02-08,2.5454545454545454,68.84545454545454,Clear,36.24242424242424,30.046969696969697,9.818181818181818,5.156008256936545,0.0034345074298293894
2018-02-09,2.442622950819672,62.493442622950816,Clear,71.9672131147541,29.94934426229508,8.621311475409836,4.499203352575439,0.003378204029340383
2018-02-10,2.8484848484848486,59.10303030303031,Overcast,75.72727272727273,29.884848484848487,9.363636363636363,4.7028306948368535,0.0034345074298293894
2018-02-11,2.7222222222222223,59.550000000000004,Clear,69.38888888888889,29.87388888888889,9.5,5.549460050078909,0.0034345074298293894
2018-02-12,2.5,57.34,Partly Cloudy,65.3,29.866666666666667,9.8,5.861609082630199,0.006862089524857825
2018-02-13,2.4727272727272727,60.27818181818182,Partly Cloudy,49.4,30.116000000000003,10.0,5.015069714213577,0.003309616250562866
2018-02-14,2.4098360655737703,61.46885245901639,Clear,55.24590163934426,30.081311475409837,10.0,4.185610610022342,0.0030403836264063446
2018-02-15,2.537037037037037,63.26481481481482,Clear,51.870370370370374,30.080555555555552,10.0,4.636195121024029,0.0034345074298293894
2018-02-16,2.523076923076923,63.353846153846156,Clear,29.307692307692307,30.115076923076924,9.846153846153847,4.222772904443822,0.0033288302781423313
2018-02-17,2.4615384615384617,63.56923076923077,Clear,41.80769230769231,30.061923076923076,10.0,5.287713915493873,0.00343450742982939
2018-02-18,2.5416666666666665,60.729166666666664,Clear,56.958333333333336,29.939999999999998,9.75,4.544213483570059,0.0034345074298293894
2018-02-19,2.5,53.48636363636364,Clear,38.0,29.89727272727273,10.0,8.041935010243414,0.002653937559413619
2018-02-20,2.411764705882353,52.90588235294117,Clear,26.705882352941178,30.119019607843136,10.0,5.769825953052576,0.003299820863953727
2018-02-21,2.391304347826087,51.01304347826087,Clear,38.82608695652174,30.124347826086957,10.0,5.149924890387217,0.0034345074298293894
2018-02-22,2.3666666666666667,53.835,Clear,53.55,30.192166666666665,10.0,6.650642556338772,0.0034345074298293894
2018-02-23,2.462962962962963,54.01851851851852,Clear,28.5,30.19166666666667,10.0,8.715470765780195,0.0034345074298293894
2018-02-24,2.7083333333333335,52.99583333333334,Clear,37.541666666666664,30.255,10.0,5.160344686621082,0.0034345074298293894
2018-02-25,2.6944444444444446,56.82222222222222,Clear,39.111111111111114,30.157222222222224,10.0,4.598920100157817,0.0034345074298293894
2018-02-26,2.4262295081967213,54.71967213114754,Clear,50.01639344262295,29.99311475409836,9.98360655737705,5.449704365736762,0.003977638333769409
2018-02-27,2.422222222222222,51.248888888888885,Overcast,57.111111111111114,29.974888888888888,10.0,4.715910736777139,0.0030528954931816794
2018-02-28,2.425531914893617,52.53617021276595,Clear,59.234042553191486,30.187446808510636,10.0,5.297798828889616,0.0034345074298293894
2018-03-01,2.3714285714285714,54.08,Clear,67.02857142857142,30.156000000000002,10.0,4.876676966601043,0.0034345074298293894
2018-03-02,2.392857142857143,54.38809523809524,Light Rain,91.21428571428571,30.071666666666665,5.133333333333333,5.789128879276575,0.024102959483187886
2018-03-03,2.735294117647059,55.86176470588235,Overcast,75.91176470588235,30.04911764705882,8.764705882352942,4.870200760565656,0.0015152238661012012
2018-03-04,2.5625,55.278125,Clear,52.0,30.1628125,10.0,5.879329793135198,0.0034345074298293894
2018-03-05,2.5128205128205128,66.3025641025641,Clear,20.794871794871796,30.09179487179487,10.0,5.99784572192234,0.0025538644991039048
2018-03-06,2.436619718309859,65.39014084507042,Clear,21.859154929577464,30.025633802816905,9.915492957746478,5.180868808570734,0.0034345074298293894
2018-03-07,2.4651162790697674,62.165116279069764,Clear,33.95348837209303,30.01558139534884,10.0,3.997440881102979,0.0034345074298293894
2018-03-08,2.4814814814814814,63.22592592592592,Clear,54.55555555555556,29.996296296296297,10.0,5.584105285343003,0.0034345074298293894
2018-03-09,2.2857142857142856,61.63095238095238,Clear,74.42857142857143,29.973571428571425,9.452380952380953,5.143775080483961,0.00343450742982939
2018-03-10,2.7058823529411766,58.09117647058823,Light Rain,91.94117647058823,29.970588235294116,4.882352941176471,3.9939239096945927,0.020615016672601898
2018-03-11,2.5555555555555554,60.080555555555556,Overcast,86.19444444444444,30.03083333333333,9.083333333333334,4.343277543819045,0.0037823946676450804
2018-03-12,2.4705882352941178,60.94117647058823,Overcast,83.74509803921569,30.05470588235294,7.921568627450981,5.162486781553574,0.003232477581015896
2018-03-13,2.491228070175439,62.4859649122807,Overcast,85.64912280701755,30.02175438596491,8.087719298245615,4.81652079664074,0.004060032442140023
2018-03-14,2.287878787878788,58.33787878787879,Mostly Cloudy,78.04545454545455,30.00090909090909,9.522727272727273,5.3032201229209575,0.004078809559547039
2018-03-15,2.5,55.949999999999996,Clear,76.60714285714286,29.946428571428573,9.107142857142858,5.197117024648684,0.012263808082396415
2018-03-16,2.4716981132075473,55.84339622641509,Overcast,71.20754716981132,29.9988679245283,9.537735849056604,5.758366281690871,0.007604438167827956
2018-03-17,2.6451612903225805,55.62903225806452,Clear,60.225806451612904,30.015483870967742,10.0,6.571483327579718,0.0034345074298293894
2018-03-18,2.7027027027027026,56.518918918918914,Clear,58.351351351351354,30.11864864864865,10.0,4.970786896842353,0.0034345074298293894
2018-03-19,2.3636363636363638,64.44242424242424,Clear,41.54545454545455,30.03727272727273,10.0,5.14418156295411,0.003226355464385184
2018-03-20,2.3125,63.54375,Overcast,46.9375,29.9809375,10.0,4.948079793135197,0.0032198507154650525
2018-03-21,2.2916666666666665,59.69444444444444,Overcast,77.93055555555556,30.020138888888887,7.697222222222223,4.3854361737097465,0.03522874625450987
2018-03-22,2.2857142857142856,60.43650793650794,Light Rain,90.92063492063492,30.01952380952381,6.068253968253968,4.524471196960669,0.023496881306182354
2018-03-23,2.325,60.286249999999995,Clear,80.85,30.091124999999998,8.4375,4.941567240494483,0.0034698507154650527
2018-03-24,2.757575757575758,59.58787878787879,Mostly Cloudy,64.24242424242425,30.027878787878787,9.787878787878787,4.506155516005933,0.0034345074298293894
2018-03-25,2.72972972972973,62.072266136884586,Clear,60.683465103235754,29.91394617776605,9.440447221692672,4.724315594216425,0.0033416829046988656
2018-03-26,2.4285714285714284,63.450866934754806,Clear,51.8778136198409,29.909667581738486,9.457052307591372,5.5602077764384745,0.0034345074298293894
2018-03-27,2.3484848484848486,71.4469696969697,Clear,21.954545454545453,30.073636363636364,10.0,5.219449906530857,0.0034345074298293894
2018-03-28,2.4,66.334,Clear,49.32,30.075,10.0,6.521222472113628,0.0034345074298293894
2018-03-29,2.484375,60.14375,Clear,76.234375,30.03875,7.553125,4.876253731075757,0.0034345074298293894
2018-03-30,2.4313725490196076,62.160784313725486,Clear,72.74509803921569,30.040392156862744,5.990196078431373,5.327383234466901,0.0034345074298293894
2018-03-31,2.8,58.96666666666667,Overcast,79.2,30.018666666666665,6.08,5.0875234084516965,0.0034345074298293894
2018-04-01,2.4347826086956523,58.00434782608695,Overcast,80.65217391304348,29.92217391304348,7.260869565217392,4.259601856707002,0.0034345074298293894
2018-04-02,2.4716981132075473,61.47924528301887,Overcast,65.43396226415095,29.879245283018868,9.679245283018869,4.7915359340962596,0.0034345074298293894
2018-04-03,2.409090909090909,62.56515151515152,Clear,68.39393939393939,29.966666666666665,9.724242424242423,5.048921731541617,0.0034345074298293894
2018-04-04,2.5686274509803924,58.403921568627446,Overcast,82.01960784313725,30.03470588235294,6.794117647058823,4.775075181995033,0.0034345074298293894
2018-04-05,2.537313432835821,61.725373134328365,Haze,73.19402985074628,30.015671641791045,5.7835820895522385,5.221227570318848,0.0034345074298293894
2018-04-06,2.4285714285714284,61.102380952380955,Clear,71.4047619047619,29.979047619047616,10.0,4.601298488935656,0.00343450742982939
2018-04-07,2.6857142857142855,64.69331868471328,Clear,73.47436599560146,29.95310313755532,9.894272846717872,5.5604566615706075,0.0034345074298293894
2018-04-08,2.5416666666666665,65.21249999999999,Clear,64.83333333333333,29.93166666666667,9.75,4.2807730575135965,0.0034345074298293894
2018-04-09,2.440677966101695,74.77796610169491,Clear,42.847457627118644,29.91406779661017,9.966101694915254,5.878672634042747,0.003434507429829389
2018-04-10,2.3970588235294117,73.80882352941177,Clear,46.955882352941174,29.981176470588235,9.794117647058824,4.88481452444225,0.0034345074298293894
2018-04-11,2.442622950819672,66.84426229508196,Clear,62.78688524590164,29.947540983606558,9.836065573770492,5.75092236158019,0.0034345074298293894
2018-04-12,2.4375,62.65416666666667,Clear,40.166666666666664,30.025625,10.0,7.705172343310541,0.0034345074298293894
2018-04-13,2.5,66.10185185185185,Clear,27.814814814814813,30.154444444444444,10.0,5.492528610329851,0.0034345074298293894
2018-04-14,2.806451612903226,75.4258064516129,Clear,22.06451612903226,30.149032258064516,9.96774193548387,4.98834043162343,0.0034345074298293894
2018-04-15,2.6785714285714284,68.23571428571428,Clear,43.5,29.978214285714284,10.0,4.674070526159174,0.0034345074298293894
2018-04-16,2.4210526315789473,59.47543859649122,Clear,59.50877192982456,30.00877192982456,9.859649122807017,9.563438300964407,0.0034345074298293894
